individual_id_new,has_email,multiple_emails,days_since_most_recent_email,days_since_most_recent_open,days_since_most_recent_click,tot_emails_30_days_prior,tot_emails_60_days_prior,tot_emails_90_days_prior,tot_opens_30_days_prior,tot_opens_60_days_prior,tot_opens_90_days_prior,tot_clicks_30_days_prior,tot_clicks_60_days_prior,tot_clicks_90_days_prior,tot_emails_12_mon_prior,tot_emails_24_mon_prior,tot_emails_36_mon_prior,tot_opens_12_mon_prior,tot_opens_24_mon_prior,tot_opens_36_mon_prior,tot_clicks_12_mon_prior,tot_clicks_24_mon_prior,tot_clicks_36_mon_prior,ever_emailed,domain_gmail,domain_hotmail,domain_yahoo,domain_aol,domain_outlook,domain_icloud,domain_msn,domain_edu,domain_net,domain_org,domain_gov,ind_birthday_1y,ind_fantasy_1y,ind_dlpbb_90d,ind_gmp_90d,ind_nbadaily_90d,ind_nbastore_90d,ind_nbatop5_90d,ind_turner_90d,ind_marketing_allstar_1y,ind_wnbaoffers_1y,ind_events_allstar_1y,ind_wnbapartneroffers_1y,ind_wnbateamticketoffers_1y,ind_wnbawhatsnext_1y,ind_nbad_newsletter_1y,ind_nbateamticketoffers_1y,ind_research_1y,ind_jrnba_1y,ind_welcome_1y,ind_ilpbb_1y,email_domain,age,gender,zip_code,closest_arena,closest_team,closest_arena_distance,closest_arena_75,closest_arena_150,zip_team,zip_arena,zip_closest_arena,pre_arc,pre_tmc,pre_tmc_resale,pre_pac,pre_vtx,pre_vtx_flash,pre_trn,pre_fan,pre_nel,source_date,tenure,post_ticket_response,post_total_ticket_amt,post_total_tickets,post_avg_ticket_price,post_regular_season_tix,post_playoffs_tix,post_arc_flag,post_tmc_flag,post_tmc_resale_flag,post_vtx_flag,post_vtx_flash_flag,post_ticket_package_arc,post_ticket_package_derived,pre_total_ticket_amt_l12,pre_total_tickets_l12,pre_total_ticket_amt_l24,pre_total_tickets_l24,pre_total_ticket_amt_l36,pre_total_tickets_l36,pre_regular_season_tix,pre_playoffs_tix,pre_arc_flag,pre_tmc_flag,pre_tmc_resale_flag,pre_vtx_flag,pre_vtx_flash_flag,pre_ticket_package_arc,pre_ticket_package_derived,pre_non_nba_tickets_l36,pre_tickets_ever,fan_total_items_l3,fan_total_amt_l3,fan_total_orders_l3,fan_total_items_l6,fan_total_amt_l6,fan_total_orders_l6,fan_total_items_l12,fan_total_amt_l12,fan_total_orders_l12,fan_total_items_l24,fan_total_amt_l24,fan_total_orders_l24,fan_total_items_l36,fan_total_amt_l36,fan_total_orders_l36,livea_match_cd,ax_ind,ax_gndr_input_indv_cd,ax_gndr_1st_indv_cd,ax_gndr_2nd_indv_cd,ax_age_two_yr_incr_input_indv,ax_age_two_yr_incr_1st_indv,ax_age_two_yr_incr_2nd_indv,ax_race_cd,ax_adult_hh_num,ax_presence_chldn_new_flg,ax_marital_status_hh_cd,ax_hh_male_18_24_ind,ax_hh_female_18_24_ind,ax_hh_unk_18_24_ind,ax_hh_male_25_34_ind,ax_hh_female_25_34_ind,ax_hh_unk_25_34_ind,ax_hh_male_35_44_ind,ax_hh_female_35_44_ind,ax_hh_unk_35_44_ind,ax_hh_male_45_54_ind,ax_hh_female_45_54_ind,ax_hh_unk_45_54_ind,ax_hh_male_55_64_ind,ax_hh_female_55_64_ind,ax_hh_unk_55_64_ind,ax_hh_male_65_74_ind,ax_hh_female_65_74_ind,ax_hh_unk_65_74_ind,ax_hh_male_75_plus_ind,ax_hh_female_75_plus_ind,ax_hh_unk_75_plus_ind,ax_hh_male_00_02_ind,ax_hh_female_00_02_ind,ax_hh_unk_00_02_ind,ax_hh_male_03_05_ind,ax_hh_female_03_05_ind,ax_hh_unk_03_05_ind,ax_hh_male_06_10_ind,ax_hh_female_06_10_ind,ax_hh_unk_06_10_ind,ax_hh_male_11_15_ind,ax_hh_female_11_15_ind,ax_hh_unk_11_15_ind,ax_hh_male_16_17_ind,ax_hh_female_16_17_ind,ax_hh_unk_16_17_ind,ax_len_of_resdnc_cd,ax_dwlng_type_cd,ax_suprs_mail_dma_cd,ax_occpn_input_indv_cd,ax_occpn_1st_indv_cd,ax_occpn_2nd_indv_cd,ax_wrk_wmn_hh_flg,ax_income_est_hh_cd,ax_est_hh_inc_higher_ranges_cd,ax_est_hh_inc_narrow_ranges_cd,ax_est_hh_inc_cd_100pct_inc_cd,ax_est_hh_inc_cd_100pct_prec_cd,ax_net_worth_gold_cd,ax_discretionary_income_index_cd,ax_financial_pct_score,ax_bank_card_hldr_cd,ax_gas_dept_retail_card_hldr_cd,ax_travel_ent_card_hldr_cd,ax_credit_card_unk_type_hld_cd,ax_prem_card_hldr_cd,ax_upscale_dept_str_card_hldr_cd,ax_e3_pmt_visa_ind,ax_e3_pmt_mc_ind,ax_e3_pmt_amex_ind,ax_e3_pmt_disc_ind,ax_e3_pmt_other_ind,ax_edu_input_indv_cd,ax_edu_1st_indv_cd,ax_edu_2nd_indv_cd,ax_mail_ord_buyer_cd,ax_mail_ord_respndr_cd,ax_mail_ord_donor_cd,ax_int_theatre_perf_arts_cd,ax_int_arts_cd,ax_int_travel_domestic_cd,ax_int_home_stereo_cd,ax_int_music_player_cd,ax_int_music_avid_lstnr_cd,ax_int_music_clctr_cd,ax_int_movie_clctr_cd,ax_int_auto_motor_racing_cd,ax_int_spectator_sport_footb_cd,ax_int_spectator_sport_baseb_cd,ax_int_spectator_sport_bsktb_cd,ax_int_spectator_sport_hockey_cd,ax_int_spectator_sport_soccer_cd,ax_int_spectator_sport_tennis_cd,ax_int_swpstake_contest_cd,ax_int_sports_grp_cd,ax_int_music_grp_cd,ax_int_nascar_cd,ax_int_upscale_living_cd,ax_int_cultural_living_cd,ax_veh_truck_owner_cd,ax_veh_mtrcyc_owner_cd,ax_veh_rv_owner_cd,ax_veh_known_owned_cd,ax_veh_dominant_lifestyle_cd,ax_psx_classic_clus_cd,ax_psx_group_id,ax_psx_classic_prec_lvl_cd,ax_msa_cma_nm,la_ind,la_brkr_ind,la_e3_sale_dt_max,la_mths_since_last_sale,la_e3_event_dt_max,la_mths_since_last_event,la_e3_events_cnt,la_e3_tkt_qty_avg,la_e3_spend_total,la_e3_spend_per_event,la_e3_tkt_price_avg,la_e3_tkt_price_min,la_e3_tkt_price_max,la_e3_txpr_pctile,la_e3_tran_platinum_ind,la_e3_tran_type_primary_ind,la_e3_tran_type_resale_ind,la_e3_ancil_parking_ind,la_e3_ancil_upsell_ind,la_grp_buyer_ind,la_e3_dist_to_ven,la_e3_dist_to_ven_local,la_e3_dist_201_plus_miles_ind,la_e3_spend_pe_m_concerts,la_e3_spend_pe_m_arts,la_e3_spend_pe_m_sports,la_e3_spend_pe_m_family,la_e3_spend_pe_m_misc,la_e3_sow_m_concerts,la_e3_sow_m_arts,la_e3_sow_m_sports,la_e3_sow_m_family,la_e3_sow_m_misc,la_e3_pref_tkt_qty_01_02,la_e3_pref_tkt_qty_03_04,la_e3_pref_tkt_qty_05_08,la_e3_pref_tkt_qty_09_plus,la_e3_pref_txpr_001_025,la_e3_pref_txpr_026_050,la_e3_pref_txpr_051_100,la_e3_pref_txpr_101_200,la_e3_pref_txpr_201_plus,la_e3_pref_txpr_pctile_00_25,la_e3_pref_txpr_pctile_25_49,la_e3_pref_txpr_pctile_50_74,la_e3_pref_txpr_pctile_75_89,la_e3_pref_txpr_pctile_90_100,la_e3_pref_purch_pd_presale,la_e3_pref_purch_pd_onsale,la_e3_pref_purch_pd_firstweek,la_e3_pref_purch_pd_inbetween,la_e3_pref_purch_pd_finalweek,la_e3_pref_channel_internet,la_e3_pref_channel_phone,la_e3_pref_channel_mobile,la_e3_pref_channel_box,la_e3_pref_channel_outlet,la_rfm_score,la_rfm_grade,la_propn_score_minor_101,la_propn_score_minor_102,la_propn_score_minor_103,la_propn_score_minor_104,la_propn_score_minor_105,la_propn_score_minor_106,la_propn_score_minor_107,la_propn_score_minor_108,la_propn_score_minor_109,la_propn_score_minor_110,la_propn_score_minor_111,la_propn_score_minor_199,la_propn_score_minor_201,la_propn_score_minor_202,la_propn_score_minor_203,la_propn_score_minor_204,la_propn_score_minor_205,la_propn_score_minor_206,la_propn_score_minor_207,la_propn_score_minor_299,la_propn_score_minor_301,la_propn_score_minor_302,la_propn_score_minor_399,la_propn_score_minor_401,la_propn_score_minor_402,la_propn_score_minor_403,la_propn_score_minor_410,la_propn_score_minor_412,la_propn_score_minor_420,la_propn_score_minor_423,la_propn_score_minor_430,la_propn_score_minor_432,la_propn_score_minor_440,la_propn_score_minor_442,la_propn_score_minor_450,la_propn_score_minor_460,la_propn_score_minor_470,la_propn_score_minor_480,la_propn_score_minor_491,la_propn_score_minor_499,la_client_event_cnt,la_client_tkt,la_client_sp,la_client_sale_dt_min,la_client_sale_dt_max,la_client_pe_tkt_cnt,la_client_pe_sp,la_client_tkt_price,la_client_tkt_price_max,la_client_tkt_price_min,la_client_walkup_buyer_ind,agecat,arenadis,emaildays,closeteam,pre_total_tickets_cat,source4,post_total_tickets_cat,tot_emails_90dprior_cat,tot_opens_90dprior_cat,fan_totalamtl24m_cat,domain,pre_total_tickets,fansource,Conference,Team,Division
1000007719584,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AOL.COM,45,U,32606,Amway Center,Orlando Magic,101.1011061,0,1,Miami Heat/Orlando Magic,American Airlines Arena/Amway Center,<=150 mi,0,0,0,0,0,0,1,0,0,23-Sep-08,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4forties,3mt100lt200,0unknown,Magic,0none,2TrnEmail,0none,0none,0none,0none,aol,0,100,Eastern,Magic,Southeast
1000051173770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMAIL.COM,0,U,32811,Amway Center,Orlando Magic,3.773608071,1,1,Orlando Magic,Amway Center,<=75 mi,1,0,1,0,0,0,0,0,0,19-Jan-16,6,1,50,2,25,1,0,0,1,0,0,0,0,1,60,3,60,3,60,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E,1,,,,0,0,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,3,G,,,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,1,G,Orlando FL MSA,1,0,20-Jan-16,6,20-Jan-16,6,1,3,60,60,20,20,20,0.44,0,0,1,0,0,0,0,0,0,0,0,60,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,415,C,495,329,274,518,261,425,653,714,686,403,434,375,428,467,281,369,268,236,528,416,397,322,425,848,686,723,581,428,926,844,689,411,586,413,670,230,551,586,834,665,1,3,60,20-Jan-16,20-Jan-16,3,60,20,20,20,0,0unknown,1lt30,0unknown,Magic,1gte1lte4,4someTKTS,1gte1lte4,0none,0none,0none,gmail,3,101000000,Eastern,Magic,Southeast
1000051175671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMAIL.COM,0,U,32812,Amway Center,Orlando Magic,5.044854728,1,1,Orlando Magic,Amway Center,<=75 mi,1,1,0,0,0,0,0,0,0,10-Apr-15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,76,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,F,M,F,22,50,50,W,3,Y,M,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,,,G,W,Y,6,D,8,6,3,B,112,902,1,1,0,1,0,0,1,0,0,0,0,1,,2,B,R,,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,3,D,1,11,3,Orlando FL MSA,1,0,9-Aug-15,11,19-Sep-15,10,2,1.5,101.5,50.75,31.75,25.5,38,0.37,0,1,0,0,0,0,72,72,0,25.5,0,76,0,0,0.25,0,0.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,1,0,0,0,0,441,C,188,488,955,143,344,119,78,339,257,491,523,266,127,142,60,71,66,97,100,104,92,93,320,490,329,402,473,394,782,743,711,477,738,492,400,75,540,296,500,537,1,2,76,10-Apr-15,10-Apr-15,2,76,38,38,38,0,0unknown,1lt30,0unknown,Magic,1gte1lte4,4someTKTS,0none,0none,0none,0none,gmail,2,110000000,Eastern,Magic,Southeast
1000051136996,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YAHOO.COM,0,U,32839,Amway Center,Orlando Magic,3.778448783,1,1,Orlando Magic,Amway Center,<=75 mi,1,0,0,0,0,0,0,0,0,27-May-09,87,1,115.5,2,57.75,1,0,0,1,0,0,0,0,1,4262,86,4926,174,5390,264,1,0,1,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,M,M,F,34,34,0,W,2,,S,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,S,,,,,,8,F,B,8,3,6,158,694,0,0,0,1,0,0,1,0,0,0,0,3,1,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,10,7,3,Orlando FL MSA,1,0,19-May-09,87,26-May-09,87,5,3,379,75.8,26,10,46,0.27,0,1,0,0,0,0,62,62,0,0,0,75.8,0,0,0,0,1,0,0,0.4,0.6,0,0,0.4,0,0,0,0,0.6,0.2,0.2,0,0,0,0,0,0,1,1,0,0,0,0,441,C,283,413,566,164,299,240,99,270,243,496,582,357,219,98,139,98,143,204,157,150,85,72,285,585,641,490,909,828,905,911,865,833,902,780,690,183,219,852,764,588,4,13,359,30-Apr-08,19-May-09,3.25,89.75,30,46,10,0,0unknown,1lt30,0unknown,Magic,4gt12,4someTKTS,1gte1lte4,0none,0none,0none,yahoo,264,100000000,Eastern,Magic,Southeast
1000062922423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OCPS.NET,0,U,32712,Amway Center,Orlando Magic,16.48924386,1,1,Orlando Magic,Amway Center,<=75 mi,1,0,0,0,0,0,0,0,0,12-Jan-16,6,1,112.5,10,11.25,1,0,1,0,0,0,0,0,1,120,10,120,10,120,10,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,F,M,F,42,42,42,W,4,N,M,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,S,,,2,,,7,E,A,7,3,9,70,530,1,1,0,1,1,1,0,0,0,0,0,2,2,2,B,R,,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,2,A,8,19,3,Orlando FL MSA,1,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0unknown,1lt30,0unknown,Magic,3gte9lte12,4someTKTS,3gte9lte12,0none,0none,0none,net,10,100000000,Eastern,Magic,Southeast
1000053087559,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YAHOO.COM,0,U,76006,American Airlines Center,Dallas Mavericks,15.79106999,1,1,Dallas Mavericks,American Airlines Center,<=75 mi,1,1,0,0,0,0,0,0,0,8-Jan-10,79,1,154,2,77,1,0,1,0,0,0,0,0,1,0,0,678,22,1988,60,1,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,M,M,,38,0,0,W,2,N,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,M,,W,,,,6,D,8,6,3,3,79,369,1,1,0,1,0,0,1,0,0,0,0,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,32,14,3,Dallas-Fort Worth TX CMSA,1,0,20-Jul-11,61,31-Jul-11,60,2,2.5,241,120.5,49,45,53,0.68,0,1,0,1,0,0,16,16,0,0,0,106,135,0,0,0,0.44,0.56,0,0.5,0.5,0,0,0,0.5,0.5,0,0,0,0.5,0,0.5,0,0,0,0,0.5,0.5,0,1,0,0,0,479,B,196,170,200,58,285,189,288,299,478,258,75,277,163,435,94,224,210,201,370,306,833,646,598,713,509,643,399,429,886,750,652,367,567,285,563,492,519,293,682,385,1,2,106,8-Jan-10,8-Jan-10,2,106,53,53,53,0,0unknown,1lt30,0unknown,Mavericks,4gt12,4someTKTS,1gte1lte4,0none,0none,0none,yahoo,60,110000000,Western,Mavericks,Southwest
1000000739328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YAHOO.COM,32,F,75703,American Airlines Center,Dallas Mavericks,94.78628066,0,1,Dallas Mavericks/Houston Rockets/San Antonio Spurs,American Airlines Center/Toyota Center/AT&T Center,<=150 mi,0,0,0,0,0,0,1,0,0,21-Jan-05,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3thirties,2mt30lt100,0unknown,Mavericks,0none,2TrnEmail,0none,0none,0none,0none,yahoo,0,100,Western,Mavericks,Southwest
1000053044654,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GMAIL.COM,0,U,76137,American Airlines Center,Dallas Mavericks,28.50752266,1,1,Dallas Mavericks,American Airlines Center,<=75 mi,1,0,1,0,0,0,0,0,0,12-Feb-16,5,1,294,2,147,1,0,0,1,0,0,0,0,1,166.66,2,166.66,2,166.66,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,M,U,,34,0,0,H,1,,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,M,,5,,,,4,6,4,4,3,1,24,242,0,0,0,0,0,0,0,0,0,1,0,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,45,1,3,Dallas-Fort Worth TX CMSA,1,0,12-Feb-16,5,21-Feb-16,5,1,2,168,168,84,84,84,0,0,0,1,0,0,0,0,0,0,0,0,168,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,528,B,197,146,250,211,312,156,833,462,354,220,161,130,157,266,89,127,84,71,218,151,684,652,764,895,810,937,550,495,916,578,624,148,309,201,857,719,576,262,557,753,1,2,168,12-Feb-16,12-Feb-16,2,168,84,84,84,0,0unknown,1lt30,0unknown,Mavericks,1gte1lte4,4someTKTS,1gte1lte4,0none,0none,0none,gmail,2,101000000,Western,Mavericks,Southwest
1000053021336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YAHOO.COM,0,U,75146,American Airlines Center,Dallas Mavericks,15.00118489,1,1,Dallas Mavericks,American Airlines Center,<=75 mi,1,1,0,0,0,0,0,0,0,26-Nov-13,32,1,212,2,106,1,0,1,0,0,0,0,0,1,0,0,0,0,165,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,M,F,,58,0,0,B,1,,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,S,,,,,,6,C,7,6,3,6,71,353,0,0,0,1,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,E,6,7,3,Dallas-Fort Worth TX CMSA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0unknown,1lt30,0unknown,Mavericks,1gte1lte4,4someTKTS,1gte1lte4,0none,0none,0none,yahoo,2,110000000,Western,Mavericks,Southwest
1000052954279,1,1,290,618,921,0,0,0,0,0,0,0,0,0,2,165,366,0,2,15,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YAHOO.COM,19,M,75024,American Airlines Center,Dallas Mavericks,19.73146576,1,1,Dallas Mavericks,American Airlines Center,<=75 mi,0,0,0,0,0,0,1,1,0,23-Feb-13,41,1,254,2,127,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.99,1,3,62.97,2,3,62.97,2,3,62.97,2,3,62.97,2,,1,M,M,F,58,58,42,W,3,,A,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,S,,C,C,,,8,F,B,8,3,B,116,835,1,1,0,1,0,1,0,0,0,0,0,2,2,,B,R,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,C,2,15,3,Dallas-Fort Worth TX CMSA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2twenties,1lt30,4mt60lt360,Mavericks,0none,5NoTKTcombOt,1gte1lte4,0none,0none,2gt50lte10,yahoo,0,110,Western,Mavericks,Southwest
90000023315701,1,0,3,27,0,21,57,91,6,7,9,0,0,0,168,211,211,19,21,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,OUTLOOK.FR,23,U,75014,American Airlines Center,Dallas Mavericks,9.952111396,1,1,,,,0,0,0,0,0,0,1,0,0,17-Apr-15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2twenties,1lt30,1lt7,Mavericks,0none,2TrnEmail,0none,3gt12,2gte5lte12,0none,outlook,0,100,Western,Mavericks,Southwest
1000001168380,1,1,409,0,0,0,0,0,0,0,0,0,0,0,0,56,148,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,YAHOO.COM,30,M,76234,American Airlines Center,Dallas Mavericks,54.45971604,1,1,Dallas Mavericks,American Airlines Center,<=75 mi,0,1,0,0,0,0,1,1,0,21-Mar-03,162,1,80,2,40,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,1,M,M,,30,0,0,W,1,,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,S,,,,,,7,E,9,7,3,1,9,349,0,0,0,0,0,0,1,0,0,0,0,2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,C,58,1,3,,1,0,22-Jul-04,146,31-Jul-04,146,1,2,63.5,63.5,31.75,31.75,31.75,0.31,0,1,0,0,0,0,57,57,0,63.5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,308,D,252,739,653,322,550,291,94,169,151,424,502,407,270,174,175,124,180,346,220,289,145,176,164,138,378,346,267,601,563,642,521,519,762,760,400,272,359,632,229,559,0,0,0,,,0,0,0,0,0,0,3thirties,2mt30lt100,5mt360,Mavericks,0none,4someTKTS,1gte1lte4,0none,0none,0none,yahoo,0,10000110,Western,Mavericks,Southwest
