individual_id_new,days_since_most_recent_email,days_since_most_recent_open,days_since_most_recent_click,tot_emails_30_days_prior,tot_emails_60_days_prior,tot_emails_90_days_prior,tot_emails_12_mon_prior,tot_emails_24_mon_prior,tot_emails_36_mon_prior,ever_emailed,email_domain_group,ind_fantasy_1y,ind_nbadaily_90d,ind_nbastore_90d,ind_marketing_allstar_1y,ind_events_allstar_1y,ind_nbateamticketoffers_1y,age,age_group,gender,closest_arena_distance,tenure,pre_total_ticket_amt_l12,pre_total_tickets_l12,pre_regular_season_tix,pre_playoffs_tix,pre_tickets_ever,fan_total_amt_l12,fan_total_amt_l24,fan_total_amt_l36,fan_mths_since_last_purch,fan_purch_ever,fan_purch_visa_ind,fan_purch_mc_ind,fan_purch_amex_ind,fan_purch_disc_ind,fan_purch_giftcard_ind,fan_purch_paypal_ind,fan_purch_web_ind,fan_purch_mobile_ind,fan_fav_team,post_retail_response,lp_subscriber,lp_purch_amex_ind,lp_purch_mc_ind,lp_purch_visa_ind,lp_purch_disc_ind,lp_purch_paypal_ind,lp_broadband_plan,lp_auto_renew,arenadis,emaildays,emailopendays,closeteam,pre_total_tickets_cat,tot_emails_90dprior_cat,tot_opens_90dprior_cat,fan_totalamtl24m_cat,mths_since_purch_cat,pre_total_tickets,fan_pmt,fancardcat
1000059517876,400,,,0,0,0,0,2,95,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,67.076436046,96,0,0,0,0,0,0,0,0,69,1,1,1,0,0,0,0,1,0,BULLS,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Grizzlies,0none,0none,0none,0none,5mt24,0,110000,CombPmt
1000059526967,,,,0,0,0,0,0,0,0,Yahoo,0,0,0,0,0,0,0,Unknown,U,10.294208751,106,1640,4,1,0,1,69.97,69.97,69.97,8,1,1,0,0,0,0,0,1,0,LAKERS,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Grizzlies,1gte1lte4,0none,0none,2gt50lte10,3mt6lt12,4,100000,VISAonly
1000059536764,400,,,0,0,0,0,2,15,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,106.26655685,85,0,0,0,0,0,0,0,0,85,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,7unknown,Grizzlies,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000059547311,3,4,43,24,57,91,323,349,349,1,net,0,1,0,0,0,0,46,40s,F,166.88905076,67,0,0,1,0,1,82.61,154.25,191.15,9,1,1,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,3mt100lt200,1lt7,1lt7,Pelicans,1gte1lte4,3gt12,3gt12,2gt50lte10,3mt6lt12,2,100000,VISAonly
1000059548055,400,602,767,0,0,0,0,100,195,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,158.45631845,109,0,0,0,0,0,0,0,0,62,1,1,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Pelicans,0none,0none,0none,0none,5mt24,0,110000,CombPmt
1000059556142,400,571,950,0,0,0,0,118,217,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,139.57449816,69,0,0,0,0,1,0,0,0,44,1,0,1,0,0,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Pacers,0none,0none,0none,0none,5mt24,0,10000,MConly
1000059562688,374,374,597,0,0,0,0,174,269,1,Other,0,0,0,0,0,0,54,50s,U,153.37156579,90,0,0,0,0,0,99.99,99.99,99.99,8,1,1,1,0,0,1,0,1,0,HEAT,1,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Pacers,0none,0none,0none,2gt50lte10,3mt6lt12,0,110010,CombPmt
1000059563334,398,829,829,0,0,0,0,39,133,1,AOL,0,0,0,0,0,0,0,Unknown,U,14.659286253,105,0,0,0,0,0,41.97,41.97,41.97,7,1,1,0,0,0,0,0,1,1,PACERS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Pacers,0none,0none,0none,1gt0lte50,3mt6lt12,0,100000,VISAonly
1000059570710,374,462,,0,0,0,0,95,95,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,87.479421641,53,0,0,0,0,0,0,670.04,670.04,20,1,0,0,1,0,0,0,1,0,CAVS,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Cavaliers,0none,0none,0none,2gt50lte10,4mt12lt24,0,1000,AMEXonly
1000059570712,109,,,0,0,0,2,22,47,1,Yahoo,0,0,0,0,0,0,23,20s,M,87.479421641,55,0,0,1,0,1,0,0,107.8,27,1,1,0,0,0,0,0,1,0,THUNDER,1,0,0,0,0,0,0,0,0,2mt30lt100,4mt60lt360,7unknown,Cavaliers,1gte1lte4,0none,0none,0none,5mt24,2,100000,VISAonly
1000059577859,374,374,869,0,0,0,0,174,269,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,76.560533398,68,0,0,1,0,1,0,0,0,66,1,1,0,0,0,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Pistons,2gte5lte8,0none,0none,0none,5mt24,6,100000,VISAonly
1000059591728,564,704,,0,0,0,0,26,120,1,Other,0,0,0,0,0,0,0,Unknown,U,121.43048039,53,0,0,0,0,1,0,0,0,42,1,0,0,0,1,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Cavaliers,0none,0none,0none,0none,5mt24,0,100,DISConly
1000059593372,346,,,0,0,0,1,4,21,1,Other,0,0,0,0,0,0,0,Unknown,M,34.09820454,107,0,0,0,0,1,0,0,0,68,1,0,1,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,2mt30lt100,4mt60lt360,7unknown,Pacers,0none,0none,0none,0none,5mt24,0,10000,MConly
1000059609341,388,,,0,0,0,0,18,116,1,AOL,0,0,0,0,0,0,48,40s,U,18.855414964,105,0,0,0,0,1,0,0,0,40,1,0,0,0,0,0,0,1,0,CAVS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Pacers,0none,0none,0none,0none,5mt24,0,0,Other
1000059616838,400,,,0,0,0,0,2,14,1,AOL,0,0,0,0,0,0,44,40s,U,19.751572323,95,0,0,1,1,1,0,0,0,94,1,1,0,0,0,0,0,1,0,PACERS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Pacers,4gt12,0none,0none,0none,5mt24,84,100000,VISAonly
1000059652485,,,,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,60,60+,U,0.3149178141,104,0,0,0,0,0,0,0,0,69,1,1,0,0,0,0,0,0,0,CAVS,0,0,0,0,0,0,0,0,0,1lt30,7unknown,7unknown,Pacers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000059655525,1075,,,0,0,0,0,0,4,1,net,0,0,0,0,0,0,69,60+,M,8.0118995977,190,966.9,39,1,1,1,0,0,0,39,1,0,1,0,0,0,0,1,0,PACERS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Pacers,4gt12,0none,0none,0none,5mt24,105,10000,MConly
1000059724896,,,,0,0,0,0,0,0,0,Hotmail,0,0,0,0,0,0,0,Unknown,U,21.620975827,155,0,0,0,0,0,179.97,179.97,179.97,8,1,0,1,0,0,0,0,1,0,CLIPPERS,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Pistons,0none,0none,0none,2gt50lte10,3mt6lt12,0,10000,MConly
1000059767755,,,,0,0,0,0,0,0,0,net,0,0,0,0,0,0,0,Unknown,U,55.605926866,133,300,3,1,0,1,99.98,99.98,99.98,9,1,0,0,0,0,0,1,1,0,GSW,1,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Pistons,1gte1lte4,0none,0none,2gt50lte10,3mt6lt12,3,1,PayPal
1000059778635,374,387,,0,0,0,0,58,117,1,Other,0,0,0,0,0,0,0,Unknown,U,27.858785358,42,0,0,0,0,0,180.96,180.96,180.96,1,1,1,1,0,0,0,0,1,0,SPURS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Pistons,0none,0none,0none,2gt50lte10,1lt3,0,110000,CombPmt
1000059787024,,,,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,Unknown,U,25.190148004,9,234,4,1,0,1,64.99,64.99,64.99,9,1,0,0,0,0,0,1,0,1,LAKERS,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Pistons,1gte1lte4,0none,0none,2gt50lte10,3mt6lt12,4,1,PayPal
1000059796399,374,370,412,0,0,0,0,222,320,1,Other,0,0,0,0,0,0,0,Unknown,U,23.791727972,51,0,0,1,0,1,0,0,157.48,26,1,1,1,0,0,0,0,1,0,SPURS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Pistons,1gte1lte4,0none,0none,0none,5mt24,3,110000,CombPmt
1000059814128,,,,0,0,0,0,0,0,0,Yahoo,0,0,0,0,0,0,0,Unknown,U,15.59028789,89,0,0,1,0,1,219.98,219.98,219.98,8,1,0,0,1,0,0,0,1,0,BLAZERS,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Pistons,1gte1lte4,0none,0none,2gt50lte10,3mt6lt12,4,1000,AMEXonly
1000059827244,164,721,,0,0,0,21,139,190,1,Other,1,0,0,1,0,1,34,30s,U,6.7109587913,137,0,0,0,0,0,0,0,26.95,32,1,0,0,0,0,0,1,1,0,JAZZ,0,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,5mt360,Pistons,0none,0none,0none,0none,5mt24,0,1,PayPal
1000059832762,400,,,0,0,0,0,2,55,1,AOL,0,0,0,0,0,0,0,Unknown,U,2.768425893,137,0,0,0,0,1,0,0,0,68,1,0,1,0,0,0,0,1,0,LAKERS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Pistons,0none,0none,0none,0none,5mt24,0,10000,MConly
1000059841753,,,,0,0,0,0,0,0,0,MSN,0,0,0,0,0,0,0,Unknown,U,9.9260717343,140,120,2,1,0,1,49.99,49.99,49.99,8,1,1,0,0,0,0,0,1,0,PISTONS,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Pistons,1gte1lte4,0none,0none,1gt0lte50,3mt6lt12,2,100000,VISAonly
1000059849251,388,,,0,0,0,0,3,3,1,AOL,0,0,0,0,0,0,0,Unknown,U,26.977408551,104,0,0,0,0,1,0,0,0,78,1,1,0,0,0,0,0,1,0,PISTONS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Pistons,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000059870705,,,,0,0,0,0,0,0,0,net,0,0,0,0,0,0,0,Unknown,U,34.71032908,107,0,0,0,0,1,174.9,174.9,174.9,9,1,1,0,0,0,0,0,1,0,GRIZZLIES,1,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Pistons,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000059896828,,,,0,0,0,0,0,0,1,Gmail,0,0,0,0,0,0,0,Unknown,U,167.71647669,63,0,0,0,0,0,0,0,0,63,1,0,0,0,0,0,1,1,0,HEAT,0,0,0,0,0,0,0,0,0,3mt100lt200,7unknown,7unknown,Timberwolves,0none,0none,0none,0none,5mt24,0,1,PayPal
1000059898556,91,91,643,0,0,0,1,3,3,1,AOL,0,0,0,0,0,0,47,40s,F,149.70340649,21,0,0,0,0,0,211.93,211.93,211.93,8,1,1,0,0,0,0,1,1,0,GSW,1,0,0,0,0,0,0,0,0,3mt100lt200,4mt60lt360,4mt60lt360,Bulls,0none,0none,0none,2gt50lte10,3mt6lt12,0,100001,CombPmt
1000059920819,,,,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,Unknown,U,15.489315312,80,0,0,0,0,0,27.99,27.99,27.99,8,1,0,1,0,0,0,0,0,1,HORNETS,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Bulls,0none,0none,0none,1gt0lte50,3mt6lt12,0,10000,MConly
1000059929551,,,,0,0,0,0,0,0,0,net,0,0,0,0,0,0,0,Unknown,U,33.369364599,20,0,0,0,0,0,17.99,17.99,17.99,9,1,0,0,0,0,0,1,1,0,LAKERS,1,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Bulls,0none,0none,0none,1gt0lte50,3mt6lt12,0,1,PayPal
1000059931193,305,627,627,0,0,0,1,9,9,1,Other,0,0,0,0,0,0,0,Unknown,U,21.902795973,35,0,0,0,0,0,75.93,430.76,430.76,9,1,0,1,0,0,0,0,1,1,BULLS,1,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,5mt360,Bulls,0none,0none,0none,2gt50lte10,3mt6lt12,0,10000,MConly
1000059933288,,,,0,0,0,0,0,0,1,net,0,0,0,0,0,0,0,Unknown,U,13.77576875,93,0,0,0,0,1,0,0,0,92,1,1,0,0,0,0,0,1,0,NUGGETS,0,0,0,0,0,0,0,0,0,1lt30,7unknown,7unknown,Bulls,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000059948115,374,505,,0,0,0,0,182,220,1,Other,0,0,0,0,0,0,0,Unknown,U,13.774711872,52,0,0,0,0,0,234.95,234.95,388.6,9,1,0,1,0,0,0,1,1,0,BULLS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Bulls,0none,0none,0none,2gt50lte10,3mt6lt12,0,10001,CombPmt
1000059962356,398,921,960,0,0,0,0,20,115,1,Other,0,0,0,0,0,0,0,Unknown,U,24.578074423,64,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,1,1,0,KNICKS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Bulls,0none,0none,0none,0none,5mt24,0,1,PayPal
1000059968121,388,,,0,0,0,0,70,112,1,gov,0,0,0,0,0,0,41,40s,F,19.363225619,93,0,0,1,0,1,0,0,64.95,32,1,0,0,0,1,0,0,1,0,BULLS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Knicks,1gte1lte4,0none,0none,0none,5mt24,2,100,DISConly
1000059977065,3,17,24,24,59,103,226,244,343,1,Gmail,0,1,1,1,0,1,0,Unknown,U,24.027635105,15,0,0,0,0,0,50.98,50.98,50.98,2,1,0,0,0,0,0,1,1,0,CAVS,1,0,0,0,0,0,0,0,0,1lt30,1lt7,2mt7lt30,Bulls,0none,3gt12,3gt12,2gt50lte10,1lt3,0,1,PayPal
1000060016953,398,597,1034,0,0,0,0,104,202,1,Gmail,0,0,0,0,0,0,0,Unknown,U,2.2206632848,65,0,0,0,0,0,0,0,0,44,1,0,1,0,0,0,0,1,0,THUNDER,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Bulls,0none,0none,0none,0none,5mt24,0,10000,MConly
1000060028974,598,598,598,0,0,0,0,3,7,1,Other,0,0,0,0,0,0,0,Unknown,U,3.1389893392,29,0,0,1,0,1,69.99,69.99,69.99,8,1,1,0,0,0,0,0,1,0,BULLS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Bulls,1gte1lte4,0none,0none,2gt50lte10,3mt6lt12,4,100000,VISAonly
1000060031631,,,,0,0,0,0,0,0,0,Yahoo,0,0,0,0,0,0,0,Unknown,U,1.8906517821,89,0,0,0,0,1,27.99,27.99,27.99,6,1,1,0,0,0,0,0,1,0,BULLS,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Bulls,0none,0none,0none,1gt0lte50,2mt3lt6,0,100000,VISAonly
1000060049917,403,,,0,0,0,0,2,14,1,Gmail,0,0,0,0,0,0,0,Unknown,U,7.5791159564,55,0,0,0,0,0,0,0,0,54,1,0,1,0,0,0,0,1,0,WOLVES,0,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Bulls,0none,0none,0none,0none,5mt24,0,10000,MConly
1000060056798,3,3,24,24,57,91,156,156,190,1,net,0,1,0,0,0,0,63,60+,M,6.3436656006,73,0,0,0,0,0,0,0,0,73,1,1,0,0,0,0,0,1,0,LAKERS,0,0,0,0,0,0,0,0,0,1lt30,1lt7,1lt7,Bulls,0none,3gt12,3gt12,0none,5mt24,0,100000,VISAonly
1000060074174,,,,0,0,0,0,0,0,1,Gmail,0,0,0,0,0,0,37,30s,M,4.2580695339,106,0,0,0,0,1,0,0,0,64,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1lt30,7unknown,7unknown,Bulls,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000060096051,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,147.4290752,20,0,0,0,0,0,68.96,68.96,68.96,9,1,0,1,0,0,0,0,0,1,BULLS,1,0,0,0,0,0,0,0,0,3mt100lt200,6never,6never,Pacers,0none,0none,0none,2gt50lte10,3mt6lt12,0,10000,MConly
1000060097114,3,267,373,6,6,15,49,222,289,1,Other,0,1,0,0,0,0,0,Unknown,U,175.46307047,38,0,0,1,0,1,0,0,51.9,26,1,1,0,0,0,0,0,1,1,SPURS,1,0,0,0,0,0,0,0,0,3mt100lt200,1lt7,4mt60lt360,Bulls,1gte1lte4,3gt12,0none,0none,5mt24,2,100000,VISAonly
1000060100350,3,3,245,4,9,13,69,284,460,1,Yahoo,1,0,0,0,0,1,0,Unknown,U,238.59560492,32,0,0,0,0,0,40.98,40.98,40.98,9,1,1,0,0,0,0,0,0,1,HORNETS,1,0,0,0,0,0,0,0,0,4mt200,1lt7,1lt7,Pacers,0none,3gt12,2gte5lte12,1gt0lte50,3mt6lt12,0,100000,VISAonly
1000060138294,,,,0,0,0,0,0,0,0,net,0,0,0,0,0,0,0,Unknown,U,130.04096778,77,0,0,0,0,0,385.94,385.94,385.94,7,1,0,0,1,0,0,0,1,0,KNICKS,0,0,0,0,0,0,0,0,0,3mt100lt200,6never,6never,Grizzlies,0none,0none,0none,2gt50lte10,3mt6lt12,0,1000,AMEXonly
1000060143255,398,,976,0,0,0,0,36,131,1,Hotmail,0,0,0,0,0,0,0,Unknown,U,7.2044582616,105,0,0,0,0,0,0,0,0,43,1,0,0,0,0,0,1,1,0,BULLS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Grizzlies,0none,0none,0none,0none,5mt24,0,1,PayPal
1000060143391,400,,,0,0,0,0,2,15,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,7.2044582616,70,0,0,0,0,0,0,0,0,70,1,0,1,0,0,0,0,1,0,LAKERS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Grizzlies,0none,0none,0none,0none,5mt24,0,10000,MConly
1000060152490,403,,,0,0,0,0,2,5,1,Other,0,0,0,0,0,0,0,Unknown,U,42.184261997,86,0,0,0,0,0,461.94,461.94,501.84,3,1,1,1,0,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Grizzlies,0none,0none,0none,2gt50lte10,1lt3,0,110001,CombPmt
1000060162039,,,,0,0,0,0,0,0,1,Hotmail,0,0,0,0,0,0,55,50s,U,68.26857011,88,0,0,0,0,0,0,0,0,74,1,1,0,0,0,0,0,1,0,LAKERS,0,0,0,0,0,0,0,0,0,2mt30lt100,7unknown,7unknown,Grizzlies,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000060169981,272,,,0,0,0,1,4,6,1,net,0,0,0,0,0,0,67,60+,F,5.8017791152,99,0,0,0,0,0,0,0,0,56,1,1,1,0,0,0,0,1,0,HAWKS,0,1,0,0,1,0,0,0,1,1lt30,4mt60lt360,7unknown,Thunder,0none,0none,0none,0none,5mt24,0,110000,CombPmt
1000060197178,403,757,757,0,0,0,0,1,91,1,Other,0,0,0,0,0,0,0,Unknown,U,26.996728525,39,0,0,0,0,0,0,0,23.95,30,1,0,1,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Mavericks,0none,0none,0none,0none,5mt24,0,11000,CombPmt
1000060205803,374,373,409,0,0,0,0,109,109,1,Other,0,0,0,0,0,0,0,Unknown,U,16.661841617,20,0,0,0,0,0,49.99,321.79,321.79,8,1,1,0,0,0,0,0,1,1,THUNDER,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Mavericks,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000060214981,388,700,,0,0,0,0,114,154,1,Other,0,0,0,0,0,0,0,Unknown,U,0.73604433,32,3872,40,1,1,1,513.89,593.84,819.61,4,1,0,0,1,0,0,1,1,0,LAKERS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Mavericks,4gt12,0none,0none,2gt50lte10,2mt3lt6,196,1001,CombPmt
1000060230058,22,425,438,1,1,5,8,203,276,1,AOL,0,1,0,0,0,0,0,Unknown,U,351.83078927,205,26300,258,1,1,1,0,0,29.99,36,1,1,0,0,0,0,0,1,0,MAVS,1,0,0,0,0,0,0,0,0,4mt200,2mt7lt30,5mt360,Suns,4gt12,2gte5lte12,0none,0none,5mt24,560,100000,VISAonly
1000060252946,374,259,405,0,0,0,0,174,270,1,Other,0,0,0,0,0,0,0,Unknown,U,22.758200121,103,0,0,1,0,1,388.86,388.86,388.86,8,1,1,1,1,0,0,0,1,1,THUNDER,1,0,0,0,0,0,0,0,0,1lt30,5mt360,4mt60lt360,Mavericks,1gte1lte4,0none,0none,2gt50lte10,3mt6lt12,2,111000,CombPmt
1000060269530,374,417,424,0,0,0,0,37,37,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,9.9242448857,15,0,0,0,0,0,0,46.9,46.9,15,1,0,0,1,0,0,0,1,0,CLIPPERS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Clippers,0none,0none,0none,1gt0lte50,4mt12lt24,0,1000,AMEXonly
1000060277001,3,94,560,4,10,14,50,205,402,1,Other,0,0,0,0,0,0,27,20s,U,14.966161316,82,0,0,0,0,0,0,127.8,127.8,17,1,1,0,0,0,0,0,1,1,SPURS,0,0,0,0,0,0,0,0,0,1lt30,1lt7,4mt60lt360,Rockets,0none,3gt12,0none,2gt50lte10,4mt12lt24,0,100000,VISAonly
1000060283151,374,381,435,0,0,0,0,171,268,1,Gmail,0,0,0,0,0,0,0,Unknown,U,66.016612647,68,0,0,0,0,1,0,299.95,299.95,16,1,0,0,0,1,0,0,0,1,SPURS,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Spurs,0none,0none,0none,2gt50lte10,4mt12lt24,0,100,DISConly
1000060306883,374,398,399,0,0,0,0,24,24,1,Gmail,0,0,0,0,0,0,0,Unknown,U,285.67924876,164,0,0,0,0,0,0,163.65,163.65,14,1,1,0,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,4mt200,5mt360,5mt360,Nuggets,0none,0none,0none,2gt50lte10,4mt12lt24,0,100000,VISAonly
1000060311993,374,400,459,0,0,0,0,93,93,1,MSN,0,0,0,0,0,0,0,Unknown,U,227.33224613,90,0,0,0,0,0,0,232.8,232.8,19,1,0,0,1,0,0,0,1,0,BUCKS,1,0,0,0,0,0,0,0,0,4mt200,5mt360,5mt360,Clippers,0none,0none,0none,2gt50lte10,4mt12lt24,0,1000,AMEXonly
1000060317248,700,700,700,0,0,0,0,7,15,1,Hotmail,0,0,0,0,0,0,0,Unknown,U,1.4479981825,26,0,0,0,0,0,0,0,47.9,26,1,1,0,0,0,0,0,1,0,SPURS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Clippers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000060320633,117,117,,0,0,0,4,8,8,1,Gmail,0,0,0,0,0,0,30,30s,M,0.860654802,56,0,0,0,0,0,0,0,0,56,1,1,0,0,0,0,0,1,0,NUGGETS,0,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,4mt60lt360,Clippers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000060324435,143,,,0,0,0,1,3,15,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,4.3341840939,88,0,0,0,0,0,0,0,0,75,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,7unknown,Clippers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000060341362,9,7,388,1,1,1,1,20,61,1,Other,0,0,0,0,0,0,0,Unknown,U,9.5541149026,80,0,0,0,0,1,187.96,430.75,610.73,1,1,1,0,0,0,0,0,1,1,NA,1,0,0,0,0,0,0,0,0,1lt30,2mt7lt30,1lt7,Clippers,0none,1gte1lte4,1gte1lte4,2gt50lte10,1lt3,0,100000,VISAonly
1000060343166,8,865,,1,1,1,1,25,107,1,Other,0,0,0,0,0,0,30,30s,M,7.1473908546,55,0,0,0,0,0,0,0,0,40,1,1,0,0,0,0,0,1,0,LAKERS,0,0,0,0,0,0,0,0,0,1lt30,2mt7lt30,5mt360,Clippers,0none,1gte1lte4,0none,0none,5mt24,0,100000,VISAonly
1000060345472,398,594,700,0,0,0,0,115,209,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,12.818005146,141,0,0,0,0,0,0,0,0,64,1,0,1,0,0,0,0,1,0,CELTICS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Clippers,0none,0none,0none,0none,5mt24,0,10000,MConly
1000060350210,627,,627,0,0,0,0,30,48,1,org,0,0,0,0,0,0,28,20s,U,8.6226703341,30,0,0,0,0,0,0,0,94.28,29,1,1,0,0,0,0,0,1,0,LAKERS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Clippers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000060361663,,,,0,0,0,0,0,0,1,Gmail,0,0,0,0,0,0,0,Unknown,U,14.248638218,99,0,0,0,0,0,0,0,0,45,1,1,0,0,0,0,0,1,0,CLIPPERS,1,0,0,0,0,0,0,0,0,1lt30,7unknown,7unknown,Clippers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000060376615,7,100,395,1,6,10,15,186,186,1,Gmail,0,0,0,0,0,0,27,20s,M,14.231444062,32,0,0,0,0,0,0,129.95,129.95,24,1,1,0,0,0,0,0,0,1,NA,1,0,0,0,0,0,0,0,0,1lt30,1lt7,4mt60lt360,Clippers,0none,2gte5lte12,0none,2gt50lte10,4mt12lt24,0,100000,VISAonly
1000060383960,3,3,378,23,56,90,195,756,1242,1,Gmail,0,1,0,0,0,1,37,30s,M,17.98752549,201,0,0,0,0,1,0,0,0,62,1,0,1,0,0,0,0,1,0,BULLS,1,0,0,0,0,0,0,0,0,1lt30,1lt7,1lt7,Clippers,0none,3gt12,3gt12,0none,5mt24,0,10000,MConly
1000060402172,400,799,,0,0,0,0,48,74,1,Gmail,0,0,0,0,0,0,0,Unknown,U,17.877874458,74,0,0,0,0,0,0,0,0,74,1,0,0,0,0,0,1,1,0,LAKERS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Kings,0none,0none,0none,0none,5mt24,0,1,PayPal
1000060403726,34,678,678,0,1,1,1,62,159,1,net,0,0,0,0,0,0,0,Unknown,U,11.956727506,67,0,0,0,0,0,119.98,119.98,119.98,9,1,1,0,0,0,0,0,1,1,LAKERS,1,0,0,0,0,0,0,0,0,1lt30,3mt30lt60,5mt360,Clippers,0none,1gte1lte4,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000060414607,400,,,0,0,0,0,2,16,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,22.582196255,75,0,0,0,0,0,0,0,0,74,1,1,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Clippers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
