individual_id_new,days_since_most_recent_email,days_since_most_recent_open,days_since_most_recent_click,tot_emails_30_days_prior,tot_emails_60_days_prior,tot_emails_90_days_prior,tot_emails_12_mon_prior,tot_emails_24_mon_prior,tot_emails_36_mon_prior,ever_emailed,email_domain_group,ind_fantasy_1y,ind_nbadaily_90d,ind_nbastore_90d,ind_marketing_allstar_1y,ind_events_allstar_1y,ind_nbateamticketoffers_1y,age,age_group,gender,closest_arena_distance,tenure,pre_total_ticket_amt_l12,pre_total_tickets_l12,pre_regular_season_tix,pre_playoffs_tix,pre_tickets_ever,fan_total_amt_l12,fan_total_amt_l24,fan_total_amt_l36,fan_mths_since_last_purch,fan_purch_ever,fan_purch_visa_ind,fan_purch_mc_ind,fan_purch_amex_ind,fan_purch_disc_ind,fan_purch_giftcard_ind,fan_purch_paypal_ind,fan_purch_web_ind,fan_purch_mobile_ind,fan_fav_team,post_retail_response,lp_subscriber,lp_purch_amex_ind,lp_purch_mc_ind,lp_purch_visa_ind,lp_purch_disc_ind,lp_purch_paypal_ind,lp_broadband_plan,lp_auto_renew,arenadis,emaildays,emailopendays,closeteam,pre_total_tickets_cat,tot_emails_90dprior_cat,tot_opens_90dprior_cat,fan_totalamtl24m_cat,mths_since_purch_cat,pre_total_tickets,fan_pmt,fancardcat
1000066096079,374,385,963,0,0,0,0,180,282,1,Other,0,0,0,0,0,0,44,40s,F,5.1928812677,44,0,0,0,0,0,91.97,91.97,91.97,9,1,0,0,0,0,0,1,1,0,HEAT,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Nets,0none,0none,0none,2gt50lte10,3mt6lt12,0,1,PayPal
1000066097423,,,,0,0,0,0,0,0,0,AOL,0,0,0,0,0,0,0,Unknown,U,5.1928812677,8,0,0,0,0,0,124.95,124.95,124.95,8,1,1,0,0,0,0,0,1,0,NETS,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Nets,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000066100394,,,,0,0,0,0,0,0,0,AOL,0,0,0,0,0,0,0,Unknown,U,7.0945795239,8,0,0,0,0,0,87.97,87.97,87.97,9,1,0,1,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Nets,0none,0none,0none,2gt50lte10,3mt6lt12,0,10000,MConly
1000066105892,374,373,,0,0,0,0,181,189,1,AOL,0,0,0,0,0,0,0,Unknown,U,9.7576238842,25,0,0,0,0,0,0,0,31.96,26,1,1,0,0,0,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Nets,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066108232,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,8.8059746756,3,0,0,0,0,0,55.98,55.98,55.98,4,1,1,0,0,0,0,0,0,1,PACERS,1,0,0,0,0,0,0,0,0,1lt30,6never,6never,Nets,0none,0none,0none,2gt50lte10,2mt3lt6,0,100000,VISAonly
1000066114122,763,763,,0,0,0,0,0,3,1,Other,0,0,0,0,0,0,0,Unknown,U,15.119845467,54,0,0,0,0,0,0,0,0,42,1,1,0,0,0,0,0,1,0,KNICKS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Nets,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066124214,59,,,0,1,1,1,3,17,1,Yahoo,0,0,0,0,0,0,21,20s,M,31.756044621,68,0,0,0,0,0,0,0,0,65,1,0,0,0,0,0,1,1,0,KNICKS,0,0,0,0,0,0,0,0,0,2mt30lt100,3mt30lt60,7unknown,Nets,0none,1gte1lte4,0none,0none,5mt24,0,1,PayPal
1000066137876,199,200,200,0,0,0,109,147,475,1,AOL,0,0,0,0,0,0,0,Unknown,U,26.565183432,65,0,0,0,0,0,0,233.82,261.77,17,1,1,0,1,0,0,0,1,0,LAKERS,0,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,4mt60lt360,Nets,0none,0none,0none,2gt50lte10,4mt12lt24,0,101000,CombPmt
1000066140888,,,,0,0,0,0,0,0,0,AOL,0,0,0,0,0,0,0,Unknown,U,50.860763997,6,0,0,0,0,0,109.99,109.99,109.99,7,1,0,0,0,0,0,1,0,1,KNICKS,0,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Knicks,0none,0none,0none,2gt50lte10,3mt6lt12,0,1,PayPal
1000066141829,398,,,0,0,0,0,6,101,1,net,0,0,0,0,0,0,0,Unknown,U,45.797187435,43,0,0,0,0,0,0,0,0,43,1,1,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Nets,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066143143,398,581,,0,0,0,0,128,222,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,50.504293831,42,0,0,0,0,0,0,0,0,42,1,1,0,0,0,0,0,1,0,KNICKS,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Knicks,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066143634,82,82,109,0,0,9,157,477,477,1,net,0,1,0,0,0,1,55,50s,M,41.731519795,21,0,0,0,0,0,207.86,317.81,317.81,9,1,0,0,1,0,0,0,1,0,KNICKS,1,1,1,0,0,0,0,0,1,2mt30lt100,4mt60lt360,4mt60lt360,Knicks,0none,2gte5lte12,2gte5lte12,2gt50lte10,3mt6lt12,0,1000,AMEXonly
1000066147503,,,,0,0,0,0,0,0,0,Yahoo,0,0,0,0,0,0,0,Unknown,U,,11,0,0,0,0,0,109.95,109.95,109.95,12,1,0,0,1,0,0,0,1,0,GSW,0,0,0,0,0,0,0,0,0,0unknown,6never,6never,NA,0none,0none,0none,2gt50lte10,3mt6lt12,0,1000,AMEXonly
1000066151398,,,,0,0,0,0,0,0,0,net,0,0,0,0,0,0,0,Unknown,U,83.483897171,4,0,0,0,0,0,49.99,49.99,49.99,5,1,0,1,0,0,0,0,1,0,GSW,1,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Nets,0none,0none,0none,1gt0lte50,2mt3lt6,0,10000,MConly
1000066152341,,,,0,0,0,0,0,0,0,AOL,0,0,0,0,0,0,0,Unknown,U,149.16743383,4,0,0,0,0,0,23.99,23.99,23.99,5,1,1,0,0,0,0,0,1,0,THUNDER,1,0,0,0,0,0,0,0,0,3mt100lt200,6never,6never,Celtics,0none,0none,0none,1gt0lte50,2mt3lt6,0,100000,VISAonly
1000066153325,,,,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,Unknown,U,135.86735189,75,0,0,0,0,0,0,0,0,75,1,0,1,0,0,0,0,1,0,LAKERS,0,0,0,0,0,0,0,0,0,3mt100lt200,7unknown,7unknown,Knicks,0none,0none,0none,0none,5mt24,0,10000,MConly
1000066153790,,,,0,0,0,0,0,0,1,AOL,0,0,0,0,0,0,0,Unknown,U,128.17238591,44,0,0,0,0,0,0,21.95,21.95,18,1,1,0,0,0,0,0,1,0,HAWKS,0,0,0,0,0,0,0,0,0,3mt100lt200,7unknown,7unknown,Knicks,0none,0none,0none,1gt0lte50,4mt12lt24,0,100000,VISAonly
1000066167527,374,373,,0,0,0,0,174,192,1,AOL,0,0,0,0,0,0,0,Unknown,U,61.456481282,92,0,0,0,0,0,0,0,29.95,29,1,1,0,0,0,0,0,1,0,WOLVES,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Knicks,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066175289,3,1,569,7,13,13,53,405,632,1,Gmail,0,0,0,0,0,1,32,30s,M,156.50447823,81,0,0,0,0,0,81.97,81.97,81.97,8,1,0,0,0,0,0,1,1,0,BLAZERS,1,0,0,0,0,0,0,0,0,3mt100lt200,1lt7,1lt7,Raptors,0none,3gt12,2gte5lte12,2gt50lte10,3mt6lt12,0,1,PayPal
1000066175496,3,278,420,4,7,16,48,212,212,1,edu,0,1,0,0,0,0,26,20s,M,75.01030798,22,0,0,0,0,0,54.98,86.93,86.93,8,1,1,1,0,0,0,0,1,1,KNICKS,1,0,0,0,0,0,0,0,0,2mt30lt100,1lt7,4mt60lt360,Cavaliers,0none,3gt12,0none,2gt50lte10,3mt6lt12,0,110000,CombPmt
1000066178852,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,177.57645243,4,0,0,0,0,0,109.99,109.99,109.99,5,1,0,0,0,1,0,0,0,1,THUNDER,1,0,0,0,0,0,0,0,0,3mt100lt200,6never,6never,Raptors,0none,0none,0none,2gt50lte10,2mt3lt6,0,100,DISConly
1000066179246,307,790,790,0,0,0,1,46,144,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,145.12055827,88,0,0,0,0,0,0,0,0,87,1,1,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,3mt100lt200,4mt60lt360,5mt360,Raptors,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066182772,,,,0,0,0,0,0,0,1,Other,0,0,0,0,0,0,0,Unknown,U,170.31616545,51,0,0,0,0,0,59.98,59.98,59.98,9,1,1,0,0,0,0,0,1,0,BUCKS,1,0,0,0,0,0,0,0,0,3mt100lt200,7unknown,7unknown,Raptors,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000066188783,400,,,0,0,0,0,2,14,1,AOL,0,0,0,0,0,0,0,Unknown,U,132.54841314,92,0,0,0,0,0,56.98,56.98,56.98,8,1,1,0,0,0,0,0,1,0,CELTICS,0,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,7unknown,Knicks,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000066190012,400,991,991,0,0,0,0,17,119,1,Other,0,0,0,0,0,0,0,Unknown,U,140.17623656,68,0,0,0,0,0,0,0,0,56,1,1,0,0,0,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Knicks,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066191395,10,31,100,3,8,12,48,106,106,1,Yahoo,0,0,0,0,0,0,45,40s,M,59.671456438,21,0,0,0,0,0,34.97,34.97,34.97,2,1,0,0,0,0,0,1,1,0,CAVS,0,0,0,0,0,0,0,0,0,2mt30lt100,2mt7lt30,3mt30lt60,Raptors,0none,2gte5lte12,1gte1lte4,1gt0lte50,1lt3,0,1,PayPal
1000066193807,398,,,0,0,0,0,6,19,1,Other,0,0,0,0,0,0,0,Unknown,U,37.33350503,66,0,0,0,0,0,54.99,54.99,54.99,9,1,0,0,1,0,0,0,1,0,KNICKS,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Raptors,0none,0none,0none,2gt50lte10,3mt6lt12,0,1000,AMEXonly
1000066196777,388,884,,0,0,0,0,73,111,1,Gmail,0,0,0,0,0,0,0,Unknown,U,55.879384134,32,0,0,0,0,0,0,0,55.21,32,1,1,0,0,0,0,0,1,0,LAKERS,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Raptors,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066197850,374,372,,0,0,0,0,179,275,1,Hotmail,0,0,0,0,0,0,0,Unknown,U,52.816804503,80,0,0,0,0,0,0,0,0,44,1,0,1,0,0,0,1,1,0,THUNDER,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Raptors,0none,0none,0none,0none,5mt24,0,10001,CombPmt
1000066199494,223,641,641,0,0,0,1,23,61,1,Yahoo,0,0,0,0,0,0,31,30s,M,63.564994303,69,0,0,0,0,0,0,0,139.9,33,1,0,0,0,0,0,1,1,0,NUGGETS,0,0,0,0,0,0,0,0,0,2mt30lt100,4mt60lt360,5mt360,Raptors,0none,0none,0none,0none,5mt24,0,1,PayPal
1000066201766,245,585,585,0,0,0,1,251,265,1,Other,0,0,0,0,0,0,63,60+,M,78.737389577,86,0,0,0,0,0,55.98,221.67,251.62,2,1,0,1,0,0,0,1,1,0,NA,1,0,0,0,0,0,0,0,0,2mt30lt100,4mt60lt360,5mt360,Raptors,0none,0none,0none,2gt50lte10,1lt3,0,10001,CombPmt
1000066203961,374,555,614,0,0,0,0,181,222,1,org,0,0,0,0,0,0,0,Unknown,U,103.76248307,32,0,0,0,0,0,163.94,215.84,272.78,8,1,1,1,0,0,0,0,1,1,CAVS,1,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Raptors,0none,0none,0none,2gt50lte10,3mt6lt12,0,110000,CombPmt
1000066207082,388,676,,0,0,0,0,118,160,1,Other,0,0,0,0,0,0,0,Unknown,U,91.280587467,33,0,0,0,0,0,0,0,43.9,33,1,0,0,0,1,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Raptors,0none,0none,0none,0none,5mt24,0,100,DISConly
1000066207401,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,94.568066054,4,0,0,0,0,0,119.99,119.99,119.99,5,1,1,0,0,0,0,0,1,0,LAKERS,1,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Raptors,0none,0none,0none,2gt50lte10,2mt3lt6,0,100000,VISAonly
1000066209094,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,92.80690268,6,0,0,0,0,0,31.99,31.99,31.99,7,1,1,0,0,0,0,0,0,1,PELICANS,0,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Raptors,0none,0none,0none,1gt0lte50,3mt6lt12,0,100000,VISAonly
1000066210278,,,,0,0,0,0,0,0,0,Yahoo,0,0,0,0,0,0,0,Unknown,U,96.059745539,4,0,0,0,0,0,69.99,69.99,69.99,5,1,1,0,0,0,0,0,0,1,GSW,0,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Raptors,0none,0none,0none,2gt50lte10,2mt3lt6,0,100000,VISAonly
1000066210346,374,383,,0,0,0,0,32,32,1,edu,0,0,0,0,0,0,0,Unknown,U,96.117185041,14,0,0,0,0,0,0,89.99,89.99,15,1,0,0,0,0,0,1,0,1,MAVS,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Raptors,0none,0none,0none,2gt50lte10,4mt12lt24,0,1,PayPal
1000066216655,1091,1091,1091,0,0,0,0,0,1,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,124.44231897,37,0,0,0,0,0,0,0,0,37,1,1,0,0,0,0,0,1,0,PISTONS,0,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Cavaliers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066218461,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,104.32494433,5,0,0,0,0,0,27.99,27.99,27.99,6,1,1,0,0,0,0,0,1,0,HAWKS,0,0,0,0,0,0,0,0,0,3mt100lt200,6never,6never,Cavaliers,0none,0none,0none,1gt0lte50,2mt3lt6,0,100000,VISAonly
1000066219434,398,,,0,0,0,0,6,43,1,Other,0,0,0,0,0,0,0,Unknown,U,16.975715759,44,0,0,0,0,0,0,0,26.14,33,1,1,0,0,1,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,Bucks,0none,0none,0none,0none,5mt24,0,100100,CombPmt
1000066219755,346,,,0,0,0,2,5,18,1,Other,0,0,0,0,0,0,37,30s,M,104.08587448,62,0,0,0,0,0,0,0,0,39,1,0,1,0,0,0,0,1,0,SPURS,0,0,0,0,0,0,0,0,0,3mt100lt200,4mt60lt360,7unknown,Cavaliers,0none,0none,0none,0none,5mt24,0,10000,MConly
1000066219916,398,977,977,0,0,0,0,22,116,1,Gmail,0,0,0,0,0,0,0,Unknown,U,113.16666004,51,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,1,1,0,LAKERS,0,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Cavaliers,0none,0none,0none,0none,5mt24,0,1,PayPal
1000066223954,400,,,0,0,0,0,2,14,1,Gmail,0,0,0,0,0,0,30,30s,U,116.2497726,88,0,0,0,0,0,0,0,0,87,1,1,0,0,0,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,7unknown,Cavaliers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066227713,,,,0,0,0,0,0,0,1,org,0,0,0,0,0,0,0,Unknown,U,108.1513285,44,0,0,0,0,0,0,0,0,45,1,0,0,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,3mt100lt200,7unknown,7unknown,Cavaliers,0none,0none,0none,0none,5mt24,0,100,DISConly
1000066227995,374,435,,0,0,0,0,180,279,1,AOL,0,0,0,0,0,0,0,Unknown,U,115.85576211,68,0,0,0,0,0,219.95,219.95,529.65,8,1,0,1,1,0,0,1,1,0,RAPTORS,1,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,Cavaliers,0none,0none,0none,2gt50lte10,3mt6lt12,0,11001,CombPmt
1000066231867,398,,,0,0,0,0,6,21,1,Gmail,0,0,0,0,0,0,0,Unknown,U,134.05275739,53,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,1,1,0,HEAT,0,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,7unknown,Cavaliers,0none,0none,0none,0none,5mt24,0,1,PayPal
1000066233228,,,,0,0,0,0,0,0,0,Hotmail,0,0,0,0,0,0,0,Unknown,U,147.21804006,14,0,0,0,0,0,0,299.95,299.95,14,1,0,0,0,0,0,1,0,1,76ERS,0,0,0,0,0,0,0,0,0,3mt100lt200,6never,6never,Cavaliers,0none,0none,0none,2gt50lte10,4mt12lt24,0,1,PayPal
1000066258783,,,,0,0,0,0,0,0,1,net,0,0,0,0,0,0,0,Unknown,U,58.734511195,59,0,0,0,0,0,0,0,0,59,1,1,0,0,0,0,0,1,0,HAWKS,0,0,0,0,0,0,0,0,0,2mt30lt100,7unknown,7unknown,76ers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066260008,3,346,,4,9,13,68,84,147,1,Yahoo,1,0,0,1,0,1,18,20s,M,133.37552204,34,0,0,0,0,0,23.99,23.99,23.99,8,1,1,0,0,0,0,0,1,0,KNICKS,1,0,0,0,0,0,0,0,0,3mt100lt200,1lt7,4mt60lt360,76ers,0none,3gt12,0none,1gt0lte50,3mt6lt12,0,100000,VISAonly
1000066266029,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,54.916449862,7,0,0,0,0,0,59.99,59.99,59.99,8,1,1,0,0,0,0,0,1,0,THUNDER,0,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,76ers,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000066277315,647,647,647,0,0,0,0,21,81,1,Gmail,0,0,0,0,0,0,0,Unknown,U,101.34111095,36,0,0,0,0,0,0,0,59.99,36,1,1,0,0,0,0,0,1,0,NA,1,0,0,0,0,0,0,0,0,3mt100lt200,5mt360,5mt360,76ers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066291405,400,403,,0,0,0,0,3,3,1,AOL,0,0,0,0,0,0,0,Unknown,U,15.40338963,89,0,0,0,0,0,0,0,0,88,1,0,0,0,1,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,76ers,0none,0none,0none,0none,5mt24,0,100,DISConly
1000066324832,721,732,732,0,0,0,0,3,20,1,Other,0,0,0,0,0,0,0,Unknown,U,50.959529993,29,0,0,0,0,0,0,0,164.95,29,1,0,0,0,0,0,1,1,0,NA,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,76ers,0none,0none,0none,0none,5mt24,0,1,PayPal
1000066330120,398,,,0,0,0,0,3,43,1,net,0,0,0,0,0,0,0,Unknown,U,27.49558725,45,0,0,0,0,0,0,0,0,45,1,1,0,0,0,0,0,1,0,76ERS,0,0,0,0,0,0,0,0,0,1lt30,5mt360,7unknown,76ers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066332725,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,26.765392684,57,0,0,0,0,0,0,0,0,57,1,1,0,0,0,0,0,1,0,KNICKS,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,76ers,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066335491,,,,0,0,0,0,0,0,0,net,0,0,0,0,0,0,0,Unknown,U,81.121317496,105,0,0,0,0,0,51.98,51.98,51.98,8,1,0,1,0,0,0,0,1,0,WIZARDS,0,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,76ers,0none,0none,0none,2gt50lte10,3mt6lt12,0,10000,MConly
1000066337708,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,1.5920592952,1,0,0,0,0,0,29.99,29.99,29.99,2,1,1,0,0,0,0,0,1,0,CAVS,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Wizards,0none,0none,0none,1gt0lte50,1lt3,0,100000,VISAonly
1000066347099,,,,0,0,0,0,0,0,0,Gmail,0,0,0,0,0,0,0,Unknown,U,26.725786605,1,0,0,0,0,0,259.9,259.9,259.9,2,1,0,0,1,0,0,0,1,0,CAVS,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Wizards,0none,0none,0none,2gt50lte10,1lt3,0,1000,AMEXonly
1000066357517,374,380,,0,0,0,0,57,116,1,Other,0,0,0,0,0,0,0,Unknown,U,49.33428162,38,0,0,0,0,0,0,0,0,39,1,1,0,0,0,0,0,1,0,CELTICS,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Wizards,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066357817,381,,,0,0,0,0,105,105,1,Gmail,0,0,0,0,0,0,0,Unknown,U,44.499934575,20,0,0,0,0,0,0,119.95,119.95,20,1,1,0,0,0,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Wizards,0none,0none,0none,2gt50lte10,4mt12lt24,0,100000,VISAonly
1000066358065,374,508,,0,0,0,0,177,194,1,Gmail,0,0,0,0,0,0,0,Unknown,U,23.61352062,27,0,0,0,0,0,0,0,27.95,28,1,1,0,0,0,0,0,1,0,GSW,0,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Wizards,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066358820,388,,,0,0,0,0,85,103,1,Gmail,0,0,0,0,0,0,0,Unknown,U,34.759905776,31,0,0,0,0,0,0,0,64.95,32,1,1,0,0,0,0,0,0,1,76ERS,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Wizards,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066376869,3,10,422,4,9,13,35,308,490,1,Gmail,0,0,0,0,0,1,0,Unknown,U,18.538630643,63,0,0,0,0,0,0,0,0,63,1,1,0,0,0,0,0,1,0,HEAT,0,0,0,0,0,0,0,0,0,1lt30,1lt7,2mt7lt30,Wizards,0none,3gt12,2gte5lte12,0none,5mt24,0,100000,VISAonly
1000066379348,374,441,,0,0,0,0,131,131,1,Gmail,0,0,0,0,0,0,0,Unknown,U,11.695311117,20,0,0,0,0,0,0,123.48,123.48,17,1,1,0,0,0,0,0,1,1,HAWKS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Wizards,0none,0none,0none,2gt50lte10,4mt12lt24,0,100000,VISAonly
1000066380103,,,,0,0,0,0,0,0,0,AOL,0,0,0,0,0,0,0,Unknown,U,12.777835187,8,0,0,0,0,0,109.99,109.99,109.99,9,1,0,1,0,0,0,0,0,1,WIZARDS,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Wizards,0none,0none,0none,2gt50lte10,3mt6lt12,0,10000,MConly
1000066389649,,,,0,0,0,0,0,0,1,net,0,0,0,0,0,0,0,Unknown,U,37.657877586,52,0,0,0,0,0,0,0,0,52,1,0,0,1,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,2mt30lt100,7unknown,7unknown,Wizards,0none,0none,0none,0none,5mt24,0,1000,AMEXonly
1000066399836,400,,,0,0,0,0,2,14,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,42.854722685,74,0,0,0,0,0,0,0,0,74,1,1,0,0,0,0,0,1,0,LAKERS,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Wizards,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066400438,770,770,770,0,0,0,0,0,9,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,41.214064104,29,0,0,0,0,0,0,0,69.95,29,1,0,0,1,0,0,0,1,0,THUNDER,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Wizards,0none,0none,0none,0none,5mt24,0,1000,AMEXonly
1000066415433,374,374,517,0,0,0,0,115,217,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,16.256108592,45,0,0,0,0,0,0,0,64.95,33,1,0,0,1,0,0,1,1,0,HEAT,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Wizards,0none,0none,0none,0none,5mt24,0,1001,CombPmt
1000066416213,,,,0,0,0,0,0,0,0,Other,0,0,0,0,0,0,0,Unknown,U,14.267210665,8,0,0,0,0,0,69.99,69.99,69.99,8,1,1,0,0,0,0,0,1,0,BULLS,0,0,0,0,0,0,0,0,0,1lt30,6never,6never,Wizards,0none,0none,0none,2gt50lte10,3mt6lt12,0,100000,VISAonly
1000066418374,301,,,0,0,0,2,4,19,1,Yahoo,0,0,0,0,0,0,26,20s,M,21.654837267,80,0,0,0,0,0,0,0,0,62,1,0,1,0,0,0,0,1,0,NA,0,0,0,0,0,0,0,0,0,1lt30,4mt60lt360,7unknown,Wizards,0none,0none,0none,0none,5mt24,0,10000,MConly
1000066419460,5,,,1,1,1,1,8,44,1,Other,0,0,0,0,0,0,39,30s,M,4.2691001715,54,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0,1,1,0,LAKERS,0,0,0,0,0,0,0,0,0,1lt30,1lt7,7unknown,Wizards,0none,1gte1lte4,0none,0none,5mt24,0,1,PayPal
1000066422367,374,451,487,0,0,0,0,174,174,1,Yahoo,0,0,0,0,0,0,0,Unknown,U,5.878512191,24,0,0,0,0,0,0,0,128.91,25,1,0,0,0,1,0,0,1,0,KNICKS,1,0,0,0,0,0,0,0,0,1lt30,5mt360,5mt360,Wizards,0none,0none,0none,0none,5mt24,0,100,DISConly
1000066426204,,,,0,0,0,0,0,0,1,Gmail,0,0,0,0,0,0,0,Unknown,U,6.9909192301,62,0,0,0,0,0,0,0,0,62,1,1,0,0,0,0,0,1,0,BULLS,0,0,0,0,0,0,0,0,0,1lt30,7unknown,7unknown,Wizards,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066435760,388,,,0,0,0,0,102,109,1,AOL,0,0,0,0,0,0,0,Unknown,U,70.168379957,25,0,0,0,0,0,0,0,27.95,26,1,1,0,0,0,0,0,1,0,CLIPPERS,0,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,7unknown,Wizards,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066435927,374,381,,0,0,0,0,174,269,1,Other,0,0,0,0,0,0,0,Unknown,U,99.602527228,39,0,0,0,0,0,0,0,0,40,1,1,0,0,0,0,0,1,0,KNICKS,1,0,0,0,0,0,0,0,0,2mt30lt100,5mt360,5mt360,Wizards,0none,0none,0none,0none,5mt24,0,100000,VISAonly
1000066441959,,,,0,0,0,0,0,0,0,AOL,0,0,0,0,0,0,0,Unknown,U,94.437117275,5,0,0,0,0,0,69.99,69.99,69.99,6,1,0,1,0,0,0,0,1,0,GSW,0,0,0,0,0,0,0,0,0,2mt30lt100,6never,6never,Wizards,0none,0none,0none,2gt50lte10,2mt3lt6,0,10000,MConly
